지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,적설(cm),3시간신적설(cm)
112,인천,2024-10-07 1:00,15,,,,1.5,,20,,77,,13,10.9,1011.2,,1019.5,,,
112,인천,2024-10-07 2:00,15.1,,,,1.4,,20,,77,,13.1,11,1011.1,,1019.3,,,
112,인천,2024-10-07 3:00,15.2,,,,0.8,,320,,78,,13.4,11.3,1010.9,,1019.1,,,
112,인천,2024-10-07 4:00,15.1,,,,1.2,,320,,79,,13.5,11.4,1010.7,,1018.9,,,
112,인천,2024-10-07 5:00,15.1,,,,0.8,,90,,80,,13.7,11.6,1010.5,,1018.7,,,
112,인천,2024-10-07 6:00,15.3,,,,1.1,,90,,81,,14,12,1010.2,,1018.4,,,
112,인천,2024-10-07 7:00,15.5,,,,1,,340,,81,,14.2,12.2,1010.5,,1018.7,,,
112,인천,2024-10-07 8:00,15.6,,,,0.5,,20,,80,,14.1,12.1,1010.3,,1018.5,,,
112,인천,2024-10-07 9:00,17.5,,,,0.7,,340,,75,,15,13,1010.5,,1018.6,,,
112,인천,2024-10-07 10:00,18.7,,,,1.8,,320,,74,,15.9,13.9,1010.5,,1018.6,,,
112,인천,2024-10-07 11:00,19.3,,,,2.4,,320,,71,,15.9,13.9,1010.5,,1018.5,,,
112,인천,2024-10-07 12:00,19.6,,,,2.1,,290,,70,,15.9,13.9,1009.9,,1017.9,,,
112,인천,2024-10-07 13:00,20,,,,2.3,,320,,65,,15.2,13.2,1008.9,,1017,,,
112,인천,2024-10-07 14:00,20.1,,,,2.7,,340,,65,,15.3,13.3,1008.2,,1016.3,,,
112,인천,2024-10-07 15:00,19.8,,,,2.4,,320,,62,,14.3,12.3,1008.4,,1016.4,,,
112,인천,2024-10-07 16:00,19.5,,,,1.8,,290,,67,,15.2,13.2,1008.4,,1016.4,,,
112,인천,2024-10-07 17:00,19.3,,,,0.7,,290,,71,,15.9,13.9,1008.3,,1016.3,,,
112,인천,2024-10-07 18:00,19.1,,,,1.1,,250,,74,,16.3,14.3,1008.4,,1016.4,,,
112,인천,2024-10-07 19:00,18.6,,,,1.6,,290,,70,,15,13,1008.5,,1016.6,,,
112,인천,2024-10-07 20:00,18.3,,,,2.2,,270,,67,,14,12,1008.8,,1016.9,,,
112,인천,2024-10-07 21:00,17.9,,,,1.7,,70,,70,,14.3,12.3,1009.2,,1017.3,,,
112,인천,2024-10-07 22:00,17.6,,,,2.4,,230,,71,,14.2,12.2,1009.3,,1017.4,,,
112,인천,2024-10-07 23:00,17.1,,,,1.7,,50,,74,,14.4,12.4,1009.3,,1017.4,,,
112,인천,2024-10-08 0:00,16.6,,,,2.6,,70,,78,,14.7,12.7,1009.1,,1017.3,,,
112,인천,2024-10-08 1:00,16.2,,,,2.8,,250,,79,,14.5,12.5,1008.9,,1017.1,,,
112,인천,2024-10-08 2:00,15.7,,,,1.9,,140,,83,,14.8,12.8,1008.8,,1017,,,
112,인천,2024-10-08 3:00,15.2,,,,2.2,,70,,85,,14.6,12.6,1008.8,,1017,,,
112,인천,2024-10-08 4:00,14.9,,,,2.3,,50,,87,,14.7,12.7,1008.6,,1016.8,,,
112,인천,2024-10-08 5:00,14.5,,,,1.3,,70,,87,,14.3,12.3,1008.7,,1016.9,,,
112,인천,2024-10-08 6:00,14.4,,,,2.3,,160,,89,,14.6,12.6,1008.8,,1017,,,
112,인천,2024-10-08 7:00,14.2,,,,2.1,,160,,90,,14.5,12.5,1009,,1017.2,,,
112,인천,2024-10-08 8:00,14.6,,,,1.4,,340,,90,,14.9,12.9,1009.6,,1017.8,,,
112,인천,2024-10-08 9:00,16,,,,1.5,,290,,85,,15.4,13.4,1009.9,,1018.1,,,
112,인천,2024-10-08 10:00,17.5,,,,2,,20,,78,,15.6,13.6,1009.9,,1018,,,
112,인천,2024-10-08 11:00,18.5,,,,2.1,,320,,76,,16.1,14.1,1009.6,,1017.7,,,
112,인천,2024-10-08 12:00,20.4,,,,1.2,,290,,69,,16.5,14.5,1009.3,,1017.4,,,
112,인천,2024-10-08 13:00,20.8,,,,3.1,,290,,61,,14.9,12.9,1008.6,,1016.6,,,
112,인천,2024-10-08 14:00,21.9,,,,2.2,,270,,56,,14.7,12.7,1008,,1016,,,
112,인천,2024-10-08 15:00,22,,,,2.7,,290,,57,,15,13,1007.7,,1015.7,,,
112,인천,2024-10-08 16:00,22,,,,3.5,,290,,59,,15.6,13.6,1007.6,,1015.6,,,
112,인천,2024-10-08 17:00,21.4,,,,2.7,,290,,60,,15.3,13.3,1007.7,,1015.7,,,
112,인천,2024-10-08 18:00,20.8,,,,1.8,,270,,63,,15.4,13.4,1007.8,,1015.8,,,
112,인천,2024-10-08 19:00,20.2,,,,3,,270,,63,,14.9,12.9,1008.2,,1016.3,,,
112,인천,2024-10-08 20:00,19.9,,,,2.1,,50,,67,,15.5,13.5,1008.9,,1017,,,
112,인천,2024-10-08 21:00,19.1,,,,2.3,,70,,70,,15.4,13.4,1009.3,,1017.3,,,
112,인천,2024-10-08 22:00,18.5,,,,2.8,,70,,69,,14.6,12.6,1009.8,,1017.9,,,
112,인천,2024-10-08 23:00,18,,,,3,,70,,70,,14.4,12.4,1009.8,,1017.9,,,
112,인천,2024-10-09 0:00,17.5,,,,2.5,,90,,71,,14.1,12.1,1009.6,,1017.7,,,
112,인천,2024-10-09 1:00,17.1,,,,2.6,,70,,72,,14,12,1009.6,,1017.7,,,
112,인천,2024-10-09 2:00,16.7,,,,2.3,,90,,72,,13.7,11.6,1009.6,,1017.8,,,
112,인천,2024-10-09 3:00,16.4,,,,2.2,,70,,73,,13.6,11.5,1009.3,,1017.5,,,
112,인천,2024-10-09 4:00,15.9,,,,1.6,,70,,75,,13.5,11.4,1009.2,,1017.4,,,
112,인천,2024-10-09 5:00,15.6,,,,1.8,,70,,76,,13.4,11.3,1009.5,,1017.7,,,
112,인천,2024-10-09 6:00,15,,,,1.1,,50,,81,,13.7,11.7,1009.7,,1017.9,,,
112,인천,2024-10-09 7:00,15,,,,2.2,,70,,81,,13.7,11.7,1009.8,,1018,,,
112,인천,2024-10-09 8:00,16.4,,,,3,,90,,75,,13.9,11.9,1009.9,,1018.1,,,
112,인천,2024-10-09 9:00,18.2,,,,2,,90,,70,,14.6,12.6,1010.1,,1018.2,,,
112,인천,2024-10-09 10:00,20,,,,2.5,,90,,62,,14.4,12.4,1009.8,,1017.9,,,
112,인천,2024-10-09 11:00,21.3,,,,2.5,,70,,58,,14.6,12.6,1009.3,,1017.3,,,
112,인천,2024-10-09 12:00,22.7,,,,1.7,,110,,54,,14.9,12.9,1008.7,,1016.6,,,
112,인천,2024-10-09 13:00,23.7,,,,2.5,,160,,48,,14,12,1008,,1015.9,,,
112,인천,2024-10-09 14:00,23.2,,,,1.4,,140,,50,,14.1,12.1,1007.2,,1015.1,,,
112,인천,2024-10-09 15:00,23.2,,,,4.2,,230,,47,,13.3,11.2,1006.7,,1014.6,,,
112,인천,2024-10-09 16:00,23.3,,,,1,,50,,48,,13.7,11.6,1006.6,,1014.5,,,
112,인천,2024-10-09 17:00,22.7,,,,0.9,,180,,48,,13.2,11.1,1006.5,,1014.4,,,
112,인천,2024-10-09 18:00,21.6,,,,1.3,,110,,49,,12.6,10.4,1006.3,,1014.3,,,
112,인천,2024-10-09 19:00,20.9,,,,0.5,,290,,56,,13.7,11.7,1006.6,,1014.6,,,
112,인천,2024-10-09 20:00,20.6,,,,1.2,,290,,60,,14.5,12.5,1006.9,,1014.9,,,
112,인천,2024-10-09 21:00,19.7,,,,0.9,,110,,60,,13.7,11.7,1006.9,,1014.9,,,
112,인천,2024-10-09 22:00,19,,,,1.1,,110,,62,,13.6,11.5,1007.1,,1015.1,,,
112,인천,2024-10-09 23:00,18.8,,,,1.6,,110,,63,,13.6,11.5,1006.9,,1014.9,,,
112,인천,2024-10-10 0:00,18.7,,,,1.8,,140,,65,,13.9,11.9,1006.4,,1014.4,,,
112,인천,2024-10-10 1:00,18.1,,,,2,,140,,68,,14,12,1006.5,,1014.6,,,
112,인천,2024-10-10 2:00,17.6,,,,2.3,,140,,71,,14.2,12.2,1006.6,,1014.7,,,
112,인천,2024-10-10 3:00,17.5,,,,3.1,,140,,71,,14.1,12.1,1006.5,,1014.6,,,
112,인천,2024-10-10 4:00,17.4,,0,,2.1,,140,,69,,13.7,11.6,1006.2,,1014.3,,,
112,인천,2024-10-10 5:00,16.8,,,9,3.4,,160,,69,,13.1,11,1006.4,,1014.5,,,
112,인천,2024-10-10 6:00,16.7,,,9,2.2,,160,,70,,13.2,11.1,1006.8,,1014.9,,,
112,인천,2024-10-10 7:00,16.4,,0,,2.1,,140,,72,,13.4,11.3,1006.8,,1014.9,,,
112,인천,2024-10-10 8:00,16.4,,,9,1.9,,110,,73,,13.6,11.5,1007.2,,1015.4,,,
112,인천,2024-10-10 9:00,18,,,9,1.9,,160,,67,,13.7,11.7,1007.8,,1015.9,,,
112,인천,2024-10-10 10:00,18.2,,0,,2.1,,160,,66,,13.7,11.7,1008,,1016.1,,,
112,인천,2024-10-10 11:00,21,,0,,2.5,,160,,60,,14.9,12.9,1007.6,,1015.6,,,
112,인천,2024-10-10 12:00,22.1,,,9,2.4,,230,,57,,15.1,13.1,1007.3,,1015.3,,,
112,인천,2024-10-10 13:00,22.8,,,9,2.2,,230,,58,,16,14,1006.5,,1014.4,,,
112,인천,2024-10-10 14:00,23.1,,,9,2.5,,230,,53,,14.9,12.9,1005.9,,1013.8,,,
112,인천,2024-10-10 15:00,22.7,,,9,2.4,,250,,52,,14.3,12.3,1005.8,,1013.7,,,
112,인천,2024-10-10 16:00,22.2,,,9,2.5,,270,,62,,16.5,14.5,1005.9,,1013.8,,,
112,인천,2024-10-10 17:00,21.8,,,9,2.2,,250,,57,,14.8,12.8,1006,,1014,,,
112,인천,2024-10-10 18:00,20.5,,,9,2.2,,290,,64,,15.4,13.4,1006.4,,1014.4,,,
112,인천,2024-10-10 19:00,19.7,,,9,1.8,,290,,70,,16,14,1006.7,,1014.7,,,
112,인천,2024-10-10 20:00,19.2,,,9,1.6,,290,,76,,16.8,14.8,1007.2,,1015.2,,,
112,인천,2024-10-10 21:00,18.9,,,9,2.4,,320,,78,,16.9,14.9,1007.5,,1015.5,,,
112,인천,2024-10-10 22:00,18.3,,,9,1.7,,50,,79,,16.5,14.5,1007.7,,1015.8,,,
112,인천,2024-10-10 23:00,18.1,,,9,0.7,,340,,77,,15.9,13.9,1007.8,,1015.9,,,
112,인천,2024-10-11 0:00,17.9,,,9,1.3,,320,,77,,15.8,13.8,1007.8,,1015.9,,,
112,인천,2024-10-11 1:00,17.4,,,,1.7,,320,,83,,16.4,14.4,1008.1,,1016.2,,,
112,인천,2024-10-11 2:00,17,,,,1.6,,340,,82,,15.8,13.8,1008,,1016.1,,,
112,인천,2024-10-11 3:00,16.7,,,,2,,340,,85,,16.1,14.1,1008.3,,1016.4,,,
112,인천,2024-10-11 4:00,16.1,,,,1.9,,20,,86,,15.7,13.7,1008.4,,1016.6,,,
112,인천,2024-10-11 5:00,15.6,,,,1.3,,50,,85,,15,13,1008.6,,1016.8,,,
112,인천,2024-10-11 6:00,15.4,,,,1.1,,50,,88,,15.4,13.4,1009,,1017.2,,,
112,인천,2024-10-11 7:00,15.4,,,,0.7,,340,,88,,15.4,13.4,1009.4,,1017.6,,,
112,인천,2024-10-11 8:00,16.6,,,,1,,90,,87,,16.4,14.4,1009.9,,1018.1,,,
112,인천,2024-10-11 9:00,18.1,,,,0.9,,200,,83,,17.2,15.1,1010.4,,1018.5,,,
112,인천,2024-10-11 10:00,19.7,,,,1,,160,,75,,17.2,15.1,1010.8,,1018.8,,,
112,인천,2024-10-11 11:00,20.9,,,,1.5,,230,,69,,16.9,14.9,1010.7,,1018.7,,,
112,인천,2024-10-11 12:00,21.9,,,,3.1,,250,,66,,17.3,15.2,1010.7,,1018.7,,,
112,인천,2024-10-11 13:00,21.9,,,,3.2,,250,,60,,15.7,13.7,1010.2,,1018.2,,,
112,인천,2024-10-11 14:00,22.1,,,,3.4,,250,,49,,12.9,10.8,1009.6,,1017.6,,,
112,인천,2024-10-11 15:00,22.7,,,,3,,250,,44,,12.1,9.8,1009.4,,1017.4,,,
112,인천,2024-10-11 16:00,22.6,,,,2.8,,250,,47,,12.9,10.7,1009.5,,1017.5,,,
112,인천,2024-10-11 17:00,21.7,,,,2.1,,290,,54,,13.9,11.9,1009.9,,1017.9,,,
112,인천,2024-10-11 18:00,20.4,,,,2.7,,270,,57,,13.6,11.5,1010.3,,1018.4,,,
112,인천,2024-10-11 19:00,19.6,,,,1.8,,270,,66,,15,13,1011,,1019,,,
112,인천,2024-10-11 20:00,19.1,,,,1.8,,270,,63,,13.8,11.8,1011.4,,1019.5,,,
112,인천,2024-10-11 21:00,18.5,,,,2.1,,290,,61,,12.9,10.8,1011.8,,1019.9,,,
112,인천,2024-10-11 22:00,18,,,,1.8,,290,,71,,14.6,12.6,1012.4,,1020.5,,,
112,인천,2024-10-11 23:00,18,,,,2.1,,20,,78,,16,14,1012.8,,1020.9,,,
112,인천,2024-10-12 0:00,17.5,,,,1.8,,340,,78,,15.6,13.6,1013,,1021.1,,,
112,인천,2024-10-12 1:00,16.7,,,,2.1,,70,,76,,14.4,12.4,1013.2,,1021.4,,,
112,인천,2024-10-12 2:00,16.2,,,,1.6,,50,,74,,13.6,11.5,1013.4,,1021.6,,,
112,인천,2024-10-12 3:00,15.8,,,,1.8,,20,,72,,12.9,10.7,1013.4,,1021.6,,,
112,인천,2024-10-12 4:00,15.8,,,,1.7,,340,,77,,13.7,11.7,1013.5,,1021.7,,,
112,인천,2024-10-12 5:00,15.6,,,,1.2,,360,,76,,13.4,11.3,1014,,1022.2,,,
112,인천,2024-10-12 6:00,15.4,,,,1.5,,320,,79,,13.7,11.7,1014.5,,1022.8,,,
112,인천,2024-10-12 7:00,15.5,,,,1.3,,290,,88,,15.5,13.5,1015.1,,1023.4,,,
112,인천,2024-10-12 8:00,16.1,,,,0.5,,320,,83,,15.2,13.2,1015.8,,1024,,,
112,인천,2024-10-12 9:00,17.7,,,,0.9,,290,,62,,12.5,10.3,1016.1,,1024.3,,,
112,인천,2024-10-12 10:00,19.4,,,,1,,200,,61,,13.7,11.6,1016.2,,1024.3,,,
112,인천,2024-10-12 11:00,20.9,,,,2.5,,200,,53,,13,10.9,1016,,1024.1,,,
112,인천,2024-10-12 12:00,21.3,,,,2.1,,230,,49,,12.4,10.1,1015.7,,1023.8,,,
112,인천,2024-10-12 13:00,21.8,,,,2.1,,230,,47,,12.2,9.9,1015.1,,1023.1,,,
112,인천,2024-10-12 14:00,22.3,,,,2.5,,250,,47,,12.6,10.4,1014.9,,1022.9,,,
112,인천,2024-10-12 15:00,22.4,,,,2.6,,200,,45,,12.1,9.8,1014.7,,1022.7,,,
112,인천,2024-10-12 16:00,22.2,,,,2.4,,250,,45,,11.9,9.6,1014.6,,1022.6,,,
112,인천,2024-10-12 17:00,21.9,,,,1.2,,270,,53,,13.8,11.8,1014.4,,1022.4,,,
112,인천,2024-10-12 18:00,20.1,,,,2.1,,320,,57,,13.4,11.3,1014.6,,1022.7,,,
112,인천,2024-10-12 19:00,19,,,,1.2,,250,,64,,14,12,1015.1,,1023.2,,,
112,인천,2024-10-12 20:00,18.4,,,,1.3,,270,,69,,14.6,12.6,1015.5,,1023.6,,,
112,인천,2024-10-12 21:00,17.9,,,,2,,290,,76,,15.6,13.6,1015.7,,1023.8,,,
112,인천,2024-10-12 22:00,17.7,,,,1.5,,340,,76,,15.4,13.4,1015.9,,1024.1,,,
112,인천,2024-10-12 23:00,16.9,,,,1.8,,20,,74,,14.2,12.2,1015.9,,1024.1,,,
112,인천,2024-10-13 0:00,16.6,,,,1.5,,90,,75,,14.1,12.1,1015.7,,1023.9,,,
112,인천,2024-10-13 1:00,16.4,,,,1.6,,50,,76,,14.1,12.1,1015.7,,1023.9,,,
112,인천,2024-10-13 2:00,16.1,,,,1.1,,70,,78,,14.2,12.2,1015.8,,1024,,,
112,인천,2024-10-13 3:00,16.1,,,,1.4,,20,,79,,14.4,12.4,1015.5,,1023.7,,,
112,인천,2024-10-13 4:00,15.6,,,,1.4,,110,,79,,13.9,11.9,1015.3,,1023.6,,,
112,인천,2024-10-13 5:00,15.3,,,,1.7,,90,,78,,13.5,11.4,1015.4,,1023.7,,,
112,인천,2024-10-13 6:00,15.3,,,,2.2,,90,,77,,13.3,11.2,1015.5,,1023.8,,,
112,인천,2024-10-13 7:00,15.1,,,,2,,70,,79,,13.5,11.4,1015.7,,1024,,,
112,인천,2024-10-13 8:00,16.3,,,,1.6,,70,,77,,14.2,12.2,1016.2,,1024.4,,,
112,인천,2024-10-13 9:00,18,,,,0.8,,90,,73,,15,13,1016.4,,1024.5,,,
112,인천,2024-10-13 10:00,20.1,,,,1.1,,70,,64,,15,13,1016.5,,1024.6,,,
112,인천,2024-10-13 11:00,20.7,,,,0.8,,140,,59,,14.3,12.3,1016.2,,1024.3,,,
112,인천,2024-10-13 12:00,21.3,,,,1,,160,,58,,14.6,12.6,1015.7,,1023.8,,,
112,인천,2024-10-13 13:00,22.7,,,,1.9,,140,,52,,14.3,12.3,1015.1,,1023.1,,,
112,인천,2024-10-13 14:00,22.5,,,,2.1,,110,,49,,13.3,11.2,1014.5,,1022.5,,,
112,인천,2024-10-13 15:00,22.7,,,,2.3,,140,,49,,13.5,11.4,1014,,1022,,,
112,인천,2024-10-13 16:00,22.2,,,,2.8,,140,,49,,13,10.9,1013.9,,1021.9,,,
112,인천,2024-10-13 17:00,21.6,,,,2.3,,140,,50,,12.9,10.7,1014.1,,1022.1,,,
112,인천,2024-10-13 18:00,20.8,,,,1.2,,110,,54,,13.2,11.1,1014.1,,1022.2,,,
112,인천,2024-10-13 19:00,20.2,,,,2,,140,,58,,13.7,11.6,1014.3,,1022.4,,,
112,인천,2024-10-13 20:00,20,,,,1.2,,110,,60,,13.9,11.9,1014.5,,1022.6,,,
112,인천,2024-10-13 21:00,19.8,,,,1.4,,110,,62,,14.3,12.3,1014,,1022,,,
112,인천,2024-10-13 22:00,19.6,,,,1.5,,110,,63,,14.3,12.3,1014,,1022.1,,,
112,인천,2024-10-13 23:00,19.5,,,,1.5,,140,,64,,14.5,12.5,1014.2,,1022.3,,,
112,인천,2024-10-14 0:00,19.3,,,,2.5,,140,,65,,14.5,12.5,1013.9,,1022,,,
112,인천,2024-10-14 1:00,19.1,,,,2.3,,140,,66,,14.5,12.5,1013.8,,1021.9,,,
112,인천,2024-10-14 2:00,18.8,,,,2.2,,140,,66,,14.3,12.3,1013.6,,1021.7,,,
112,인천,2024-10-14 3:00,18.7,,,,2.5,,140,,66,,14.2,12.2,1013.2,,1021.3,,,
112,인천,2024-10-14 4:00,18.6,,,,1.6,,140,,66,,14.1,12.1,1012.7,,1020.8,,,
112,인천,2024-10-14 5:00,18.5,,,,2,,140,,67,,14.2,12.2,1012.5,,1020.6,,,
112,인천,2024-10-14 6:00,18.6,,,,2,,110,,68,,14.5,12.5,1012.1,,1020.2,,,
112,인천,2024-10-14 7:00,18.6,,,,2.3,,140,,70,,15,13,1012.1,,1020.2,,,
112,인천,2024-10-14 8:00,18.7,,,,1.8,,160,,71,,15.3,13.3,1012.2,,1020.3,,,
112,인천,2024-10-14 9:00,19.4,,,,2.9,,140,,70,,15.7,13.7,1012.3,,1020.4,,,
112,인천,2024-10-14 10:00,20,,,,3,,160,,69,,16.1,14.1,1012.1,,1020.2,,,
112,인천,2024-10-14 11:00,20.3,,,,2.7,,160,,69,,16.4,14.4,1012,,1020.1,,,
112,인천,2024-10-14 12:00,20.6,,0,,2.6,,160,,71,,17.2,15.1,1011.4,,1019.5,,,
112,인천,2024-10-14 13:00,20.7,,0,,3,,160,,66,,16.1,14.1,1010.8,,1018.9,,,
112,인천,2024-10-14 14:00,21.2,,0,,2.4,,180,,58,,14.5,12.5,1010.5,,1018.5,,,
112,인천,2024-10-14 15:00,21.4,,,9,3.1,,160,,51,,12.9,10.8,1010,,1018,,,
112,인천,2024-10-14 16:00,21.4,,,9,2.2,,140,,54,,13.7,11.6,1009.3,,1017.3,,,
112,인천,2024-10-14 17:00,20.9,,,9,2.2,,140,,60,,14.8,12.8,1009.6,,1017.6,,,
112,인천,2024-10-14 18:00,20.4,,,9,2.4,,140,,61,,14.6,12.6,1009.4,,1017.5,,,
112,인천,2024-10-14 19:00,19.9,,,9,1.7,,140,,65,,15.1,13.1,1009.6,,1017.7,,,
112,인천,2024-10-14 20:00,19.7,,,9,2,,110,,67,,15.3,13.3,1009.6,,1017.6,,,
112,인천,2024-10-14 21:00,19.6,,,9,2.1,,140,,71,,16.1,14.1,1009.6,,1017.6,,,
112,인천,2024-10-14 22:00,19.3,,,9,1.2,,140,,73,,16.3,14.3,1009.2,,1017.2,,,
112,인천,2024-10-14 23:00,19.4,,,9,1.7,,140,,73,,16.4,14.4,1009.2,,1017.2,,,
112,인천,2024-10-15 0:00,19.3,,,9,1.7,,140,,75,,16.7,14.7,1009,,1017,,,
112,인천,2024-10-15 1:00,19.2,,0,,1.2,,110,,77,,17,15,1008.6,,1016.6,,,
112,인천,2024-10-15 2:00,18.8,,0,,1.5,,140,,82,,17.7,15.6,1008.3,,1016.3,,,
112,인천,2024-10-15 3:00,18.7,,0.1,,2,,140,,83,,17.8,15.7,1007.9,,1015.9,,,
112,인천,2024-10-15 4:00,18.4,,0.1,,1.7,,160,,87,,18.3,16.1,1007.8,,1015.9,,,
112,인천,2024-10-15 5:00,18.4,,0,,1.4,,140,,87,,18.3,16.1,1007.7,,1015.8,,,
112,인천,2024-10-15 6:00,18.3,,,9,1.7,,140,,87,,18.2,16,1007.8,,1015.9,,,
112,인천,2024-10-15 7:00,18.4,,,9,1,,140,,87,,18.3,16.1,1008.1,,1016.2,,,
112,인천,2024-10-15 8:00,18.5,,0.1,,1.5,,160,,90,,19.1,16.8,1008.6,,1016.7,,,
112,인천,2024-10-15 9:00,18.7,,0.2,,1.1,,160,,91,,19.5,17.1,1009.1,,1017.2,,,
112,인천,2024-10-15 10:00,19.4,,0,,1.3,,160,,89,,20,17.5,1009.4,,1017.4,,,
112,인천,2024-10-15 11:00,20,,0,,1.1,,140,,87,,20.2,17.7,1009.4,,1017.5,,,
112,인천,2024-10-15 12:00,20.9,,0,,2,,250,,84,,20.6,18,1009.5,,1017.5,,,
112,인천,2024-10-15 13:00,20.7,,,9,1,,250,,85,,20.6,18,1009.1,,1017.1,,,
112,인천,2024-10-15 14:00,21.3,,,9,2.1,,290,,81,,20.4,17.8,1009.1,,1017.1,,,
112,인천,2024-10-15 15:00,21.5,,,9,1.9,,290,,81,,20.6,18,1009,,1017,,,
112,인천,2024-10-15 16:00,21.2,,,9,1.5,,290,,83,,20.8,18.1,1009.4,,1017.4,,,
112,인천,2024-10-15 17:00,20.9,,,9,1.6,,270,,84,,20.6,18,1009.9,,1017.9,,,
112,인천,2024-10-15 18:00,20.6,,,9,1.4,,290,,86,,20.8,18.1,1010.3,,1018.4,,,
112,인천,2024-10-15 19:00,20.1,,,9,1.3,,270,,87,,20.4,17.8,1011,,1019.1,,,
112,인천,2024-10-15 20:00,19.7,,,9,1.5,,320,,90,,20.6,18,1011.4,,1019.4,,,
112,인천,2024-10-15 21:00,19.3,,,9,1.1,,290,,90,,20.1,17.6,1011.7,,1019.8,,,
112,인천,2024-10-15 22:00,19.1,,,9,1.6,,290,,93,,20.5,17.9,1012.2,,1020.3,,,
112,인천,2024-10-15 23:00,18.5,,,9,2.5,,290,,92,,19.5,17.1,1012.3,,1020.4,,,
112,인천,2024-10-16 0:00,18,,,9,1.7,,320,,90,,18.5,16.3,1012.4,,1020.5,,,
112,인천,2024-10-16 1:00,17.7,,,,1.8,,320,,90,,18.2,16,1012.6,,1020.7,,,
112,인천,2024-10-16 2:00,17.2,,,,2.5,,340,,89,,17.4,15.3,1013.2,,1021.4,,,
112,인천,2024-10-16 3:00,16.5,,,,2.2,,20,,90,,16.8,14.8,1013.3,,1021.5,,,
112,인천,2024-10-16 4:00,15.5,,,,2.5,,180,,83,,14.6,12.6,1013.6,,1021.8,,,
112,인천,2024-10-16 5:00,15.2,,,,2.5,,140,,83,,14.3,12.3,1014,,1022.3,,,
112,인천,2024-10-16 6:00,14.7,,,,1.9,,320,,86,,14.3,12.3,1014.2,,1022.4,,,
112,인천,2024-10-16 7:00,14.6,,,,2.2,,360,,90,,14.9,12.9,1014.7,,1023,,,
112,인천,2024-10-16 8:00,14.5,,,,2.2,,320,,91,,15,13,1015,,1023.3,,,
112,인천,2024-10-16 9:00,15.4,,,,1.9,,50,,92,,16.1,14.1,1015.6,,1023.9,,,
112,인천,2024-10-16 10:00,16.4,,,,1.7,,50,,90,,16.7,14.7,1015.9,,1024.1,,,
112,인천,2024-10-16 11:00,17.3,,,,1.6,,20,,89,,17.5,15.4,1015.7,,1023.9,,,
112,인천,2024-10-16 12:00,18.9,,,,2.6,,290,,82,,17.8,15.7,1015.4,,1023.5,,,
112,인천,2024-10-16 13:00,19.8,,,,2.5,,270,,76,,17.5,15.4,1014.7,,1022.8,,,
112,인천,2024-10-16 14:00,20.7,,,,1.9,,290,,72,,17.5,15.4,1014.1,,1022.2,,,
112,인천,2024-10-16 15:00,21.3,,,,1.5,,270,,68,,17.2,15.1,1014.1,,1022.2,,,
112,인천,2024-10-16 16:00,21.4,,,,1.9,,250,,66,,16.7,14.7,1014.1,,1022.1,,,
112,인천,2024-10-16 17:00,21.2,,,,1.8,,250,,65,,16.3,14.3,1013.8,,1021.9,,,
112,인천,2024-10-16 18:00,19.5,,,,1.2,,290,,73,,16.5,14.5,1014,,1022.1,,,
112,인천,2024-10-16 19:00,18.5,,,,1.6,,320,,79,,16.7,14.7,1014.6,,1022.7,,,
112,인천,2024-10-16 20:00,18.1,,,,1.2,,290,,82,,16.9,14.9,1014.9,,1023,,,
112,인천,2024-10-16 21:00,17.7,,,,1.5,,290,,84,,16.9,14.9,1015.5,,1023.7,,,
112,인천,2024-10-16 22:00,17.1,,,,2.3,,320,,84,,16.3,14.3,1015.5,,1023.7,,,
112,인천,2024-10-16 23:00,16.6,,,,2.1,,90,,84,,15.8,13.8,1015.4,,1023.6,,,
112,인천,2024-10-17 0:00,16,,,,2.4,,70,,79,,14.3,12.3,1015.1,,1023.3,,,
112,인천,2024-10-17 1:00,15.5,,,,2,,20,,76,,13.3,11.2,1015.1,,1023.4,,,
112,인천,2024-10-17 2:00,15.4,,,,1.4,,70,,78,,13.6,11.5,1015.1,,1023.4,,,
112,인천,2024-10-17 3:00,15.4,,,,1.3,,70,,76,,13.2,11.1,1014.7,,1023,,,
112,인천,2024-10-17 4:00,15.7,,,,1.6,,70,,79,,14,12,1014.7,,1022.9,,,
112,인천,2024-10-17 5:00,15.8,,,,1.9,,70,,79,,14.1,12.1,1014.7,,1022.9,,,
112,인천,2024-10-17 6:00,15.3,,,,1.4,,360,,84,,14.6,12.6,1015.1,,1023.4,,,
112,인천,2024-10-17 7:00,14.8,,,,2.1,,360,,86,,14.4,12.4,1015.3,,1023.5,,,
112,인천,2024-10-17 8:00,14.8,,,,2.5,,50,,84,,14.1,12.1,1015.6,,1023.8,,,
112,인천,2024-10-17 9:00,16,,,,2.3,,70,,80,,14.5,12.5,1015.7,,1023.9,,,
112,인천,2024-10-17 10:00,17.7,,,,0.7,,70,,78,,15.8,13.8,1016.1,,1024.3,,,
112,인천,2024-10-17 11:00,21,,,,1.3,,140,,71,,17.6,15.5,1015.7,,1023.8,,,
