일시,기온(°C),풍속(m/s),습도(%),강풍 특보,건조 특보,폭염 특보,한파 특보
2024-11-27 5:00,0.7,5.7,97,해당없음,해당없음,해당없음,해당없음
2024-11-27 6:00,-0.1,5.6,97,해당없음,해당없음,해당없음,해당없음
2024-11-27 7:00,-1.0,4.0,95,해당없음,해당없음,해당없음,해당없음
2024-11-27 8:00,-1.1,1.9,92,해당없음,해당없음,해당없음,해당없음
2024-11-27 9:00,-1.5,2.7,96,해당없음,해당없음,해당없음,해당없음
2024-11-27 10:00,-1.1,2.5,96,해당없음,해당없음,해당없음,해당없음
2024-11-27 11:00,-0.5,1.2,92,해당없음,해당없음,해당없음,해당없음
2024-11-27 12:00,-0.8,2.3,96,해당없음,해당없음,해당없음,해당없음
2024-11-27 13:00,-0.5,0.7,95,해당없음,해당없음,해당없음,해당없음
2024-11-27 14:00,-0.4,2.2,96,해당없음,해당없음,해당없음,해당없음
2024-11-27 15:00,-0.1,3.1,90,해당없음,해당없음,해당없음,해당없음
2024-11-27 16:00,0.0,3.7,81,해당없음,해당없음,해당없음,해당없음
2024-11-27 17:00,-0.1,2.3,81,해당없음,해당없음,해당없음,해당없음
2024-11-27 18:00,-0.6,3.4,92,해당없음,해당없음,해당없음,해당없음
2024-11-27 19:00,-1.0,1.9,91,해당없음,해당없음,해당없음,해당없음
2024-11-27 20:00,-0.9,0.7,93,해당없음,해당없음,해당없음,해당없음
2024-11-27 21:00,-0.9,0.6,93,해당없음,해당없음,해당없음,해당없음
2024-11-27 22:00,-0.5,0.9,96,해당없음,해당없음,해당없음,해당없음
2024-11-27 23:00,0.1,2.1,96,해당없음,해당없음,해당없음,해당없음
2024-11-28 0:00,0.3,2.9,97,해당없음,해당없음,해당없음,해당없음
2024-11-28 1:00,0.5,2.5,98,해당없음,해당없음,해당없음,해당없음
2024-11-28 2:00,0.5,2.1,97,해당없음,해당없음,해당없음,해당없음
2024-11-28 3:00,0.6,3.5,98,해당없음,해당없음,해당없음,해당없음
2024-11-28 4:00,0.2,2.6,97,해당없음,해당없음,해당없음,해당없음
2024-11-28 5:00,0.3,0.1,96,해당없음,해당없음,해당없음,해당없음
2024-11-28 6:00,0.1,0.9,98,해당없음,해당없음,해당없음,해당없음
2024-11-28 7:00,0.1,0.1,97,해당없음,해당없음,해당없음,해당없음
2024-11-28 8:00,0.2,0.7,97,해당없음,해당없음,해당없음,해당없음
2024-11-28 9:00,0.5,1.2,97,해당없음,해당없음,해당없음,해당없음
2024-11-28 10:00,1.6,3.1,95,해당없음,해당없음,해당없음,해당없음
2024-11-28 11:00,2.5,3.1,89,해당없음,해당없음,해당없음,해당없음
2024-11-28 12:00,2.5,4.5,81,해당없음,해당없음,해당없음,해당없음
2024-11-28 13:00,2.2,5.0,78,해당없음,해당없음,해당없음,해당없음
2024-11-28 14:00,2.2,3.1,77,해당없음,해당없음,해당없음,해당없음
2024-11-28 15:00,2.6,4.3,74,해당없음,해당없음,해당없음,해당없음
2024-11-28 16:00,2.6,3.4,74,해당없음,해당없음,해당없음,해당없음
2024-11-28 17:00,2.3,4.3,73,해당없음,해당없음,해당없음,해당없음
2024-11-28 18:00,1.9,4.8,76,해당없음,해당없음,해당없음,해당없음
2024-11-28 19:00,1.6,3.7,78,해당없음,해당없음,해당없음,해당없음
2024-11-28 20:00,0.9,3.4,78,해당없음,해당없음,해당없음,해당없음
2024-11-28 21:00,-0.1,3.1,73,해당없음,해당없음,해당없음,해당없음
2024-11-28 22:00,-0.6,2.5,75,해당없음,해당없음,해당없음,해당없음
2024-11-28 23:00,-1.1,0.8,77,해당없음,해당없음,해당없음,해당없음
2024-11-29 0:00,-0.8,2.0,75,해당없음,해당없음,해당없음,해당없음
2024-11-29 1:00,-0.6,3.1,71,해당없음,해당없음,해당없음,해당없음
2024-11-29 2:00,-0.7,2.5,72,해당없음,해당없음,해당없음,해당없음
2024-11-29 3:00,-1.3,2.3,75,해당없음,해당없음,해당없음,해당없음
2024-11-29 4:00,-2.0,2.5,73,해당없음,해당없음,해당없음,해당없음
2024-11-29 5:00,-2.3,2.8,71,해당없음,해당없음,해당없음,해당없음
2024-11-29 6:00,-2.6,2.0,69,해당없음,해당없음,해당없음,해당없음
2024-11-29 7:00,-2.8,1.4,71,해당없음,해당없음,해당없음,해당없음
2024-11-29 8:00,-2.4,1.0,72,해당없음,해당없음,해당없음,해당없음
2024-11-29 9:00,-1.2,0.6,68,해당없음,해당없음,해당없음,해당없음
2024-11-29 10:00,1.0,1.5,64,해당없음,해당없음,해당없음,해당없음
2024-11-29 11:00,2.0,1.0,61,해당없음,해당없음,해당없음,해당없음
2024-11-29 12:00,3.7,1.1,60,해당없음,해당없음,해당없음,해당없음
2024-11-29 13:00,3.5,1.6,64,해당없음,해당없음,해당없음,해당없음
2024-11-29 14:00,2.7,2.3,75,해당없음,해당없음,해당없음,해당없음
2024-11-29 15:00,2.4,1.0,83,해당없음,해당없음,해당없음,해당없음
2024-11-29 16:00,3.4,1.7,81,해당없음,해당없음,해당없음,해당없음
2024-11-29 17:00,3.3,1.4,82,해당없음,해당없음,해당없음,해당없음
2024-11-29 18:00,3.1,3.1,81,해당없음,해당없음,해당없음,해당없음
2024-11-29 19:00,2.7,1.7,83,해당없음,해당없음,해당없음,해당없음
2024-11-29 20:00,2.4,1.6,86,해당없음,해당없음,해당없음,해당없음
2024-11-29 21:00,2.7,2.5,88,해당없음,해당없음,해당없음,해당없음
2024-11-29 22:00,2.3,2.7,87,해당없음,해당없음,해당없음,해당없음
2024-11-29 23:00,2.2,3.1,82,해당없음,해당없음,해당없음,해당없음
2024-11-30 0:00,2.2,2.5,82,해당없음,해당없음,해당없음,해당없음
2024-11-30 1:00,2.1,3.2,75,해당없음,해당없음,해당없음,해당없음
2024-11-30 2:00,2.0,2.7,71,해당없음,해당없음,해당없음,해당없음
2024-11-30 3:00,2.4,2.5,70,해당없음,해당없음,해당없음,해당없음
2024-11-30 4:00,2.4,2.9,64,해당없음,해당없음,해당없음,해당없음
2024-11-30 5:00,2.6,2.7,61,해당없음,해당없음,해당없음,해당없음
2024-11-30 6:00,2.1,1.3,63,해당없음,해당없음,해당없음,해당없음
2024-11-30 7:00,1.9,0.3,64,해당없음,해당없음,해당없음,해당없음
2024-11-30 8:00,2.1,2.5,66,해당없음,해당없음,해당없음,해당없음
2024-11-30 9:00,3.8,1.7,66,해당없음,해당없음,해당없음,해당없음
2024-11-30 10:00,3.7,2.3,65,해당없음,해당없음,해당없음,해당없음
2024-11-30 11:00,3.2,2.4,64,해당없음,해당없음,해당없음,해당없음
2024-11-30 12:00,3.4,1.8,71,해당없음,해당없음,해당없음,해당없음
2024-11-30 13:00,4.9,2.9,75,해당없음,해당없음,해당없음,해당없음
2024-11-30 14:00,5.3,2.3,76,해당없음,해당없음,해당없음,해당없음
2024-11-30 15:00,5.4,1.2,77,해당없음,해당없음,해당없음,해당없음
2024-11-30 16:00,5.3,1.2,81,해당없음,해당없음,해당없음,해당없음
2024-11-30 17:00,5.5,1.7,82,해당없음,해당없음,해당없음,해당없음
2024-11-30 18:00,4.6,2.7,87,해당없음,해당없음,해당없음,해당없음
2024-11-30 19:00,4.4,2.1,88,해당없음,해당없음,해당없음,해당없음
2024-11-30 20:00,4.2,2.6,90,해당없음,해당없음,해당없음,해당없음
2024-11-30 21:00,4.2,1.1,90,해당없음,해당없음,해당없음,해당없음
2024-11-30 22:00,4.4,1.3,91,해당없음,해당없음,해당없음,해당없음
2024-11-30 23:00,4.5,1.2,91,해당없음,해당없음,해당없음,해당없음
2024-12-01 0:00,4.2,1.3,91,해당없음,해당없음,해당없음,해당없음
2024-12-01 1:00,4.2,1.3,92,해당없음,해당없음,해당없음,해당없음
2024-12-01 2:00,4.0,1.7,93,해당없음,해당없음,해당없음,해당없음
2024-12-01 3:00,3.8,2.1,93,해당없음,해당없음,해당없음,해당없음
2024-12-01 4:00,3.6,1.6,93,해당없음,해당없음,해당없음,해당없음
2024-12-01 5:00,3.2,1.2,94,해당없음,해당없음,해당없음,해당없음
2024-12-01 6:00,3.1,2.0,95,해당없음,해당없음,해당없음,해당없음
2024-12-01 7:00,3.1,3.0,95,해당없음,해당없음,해당없음,해당없음
2024-12-01 8:00,3.5,2.6,95,해당없음,해당없음,해당없음,해당없음
2024-12-01 9:00,3.9,2.2,94,해당없음,해당없음,해당없음,해당없음
2024-12-01 10:00,4.8,1.4,92,해당없음,해당없음,해당없음,해당없음
2024-12-01 11:00,6.5,1.3,86,해당없음,해당없음,해당없음,해당없음
2024-12-01 12:00,8.2,1.4,82,해당없음,해당없음,해당없음,해당없음
2024-12-01 13:00,9.4,2.3,78,해당없음,해당없음,해당없음,해당없음
2024-12-01 14:00,9.6,1.4,77,해당없음,해당없음,해당없음,해당없음
2024-12-01 15:00,9.8,1.7,77,해당없음,해당없음,해당없음,해당없음
2024-12-01 16:00,9.4,2.6,77,해당없음,해당없음,해당없음,해당없음
2024-12-01 17:00,9.1,2.8,79,해당없음,해당없음,해당없음,해당없음
2024-12-01 18:00,8.6,3.0,81,해당없음,해당없음,해당없음,해당없음
2024-12-01 19:00,8.6,2.5,83,해당없음,해당없음,해당없음,해당없음
2024-12-01 20:00,8.7,3.8,88,해당없음,해당없음,해당없음,해당없음
2024-12-01 21:00,8.5,3.0,89,해당없음,해당없음,해당없음,해당없음
2024-12-01 22:00,8.1,2.7,93,해당없음,해당없음,해당없음,해당없음
2024-12-01 23:00,7.6,2.9,93,해당없음,해당없음,해당없음,해당없음
2024-12-02 0:00,8.2,3.7,91,해당없음,해당없음,해당없음,주의보
2024-12-02 1:00,8.6,4.0,88,해당없음,해당없음,해당없음,주의보
2024-12-02 2:00,8.5,3.7,87,해당없음,해당없음,해당없음,주의보
2024-12-02 3:00,8.2,3.5,88,해당없음,해당없음,해당없음,주의보
2024-12-02 4:00,8.5,4.4,88,해당없음,해당없음,해당없음,주의보
2024-12-02 5:00,8.3,2.9,87,해당없음,해당없음,해당없음,주의보
2024-12-02 6:00,8.2,3.6,87,해당없음,해당없음,해당없음,주의보
2024-12-02 7:00,8.5,4.3,87,해당없음,해당없음,해당없음,주의보
2024-12-02 8:00,8.7,3.7,88,해당없음,해당없음,해당없음,주의보
2024-12-02 9:00,9.4,3.3,88,해당없음,해당없음,해당없음,주의보
2024-12-02 10:00,10.1,3.0,88,해당없음,해당없음,해당없음,주의보
2024-12-02 11:00,10.9,2.8,87,해당없음,해당없음,해당없음,주의보
2024-12-02 12:00,11.6,2.2,87,해당없음,해당없음,해당없음,주의보
2024-12-02 13:00,12.4,3.6,84,해당없음,해당없음,해당없음,주의보
2024-12-02 14:00,11.5,2.9,72,해당없음,해당없음,해당없음,주의보
2024-12-02 15:00,10.9,3.7,76,해당없음,해당없음,해당없음,주의보
2024-12-02 16:00,8.9,4.9,74,해당없음,해당없음,해당없음,주의보
2024-12-02 17:00,7.6,4.5,75,해당없음,해당없음,해당없음,주의보
2024-12-02 18:00,6.5,3.8,73,해당없음,해당없음,해당없음,주의보
2024-12-02 19:00,5.3,5.1,76,해당없음,해당없음,해당없음,주의보
2024-12-02 20:00,4.5,4.2,77,해당없음,해당없음,해당없음,주의보
2024-12-02 21:00,3.6,4.1,77,해당없음,해당없음,해당없음,주의보
2024-12-02 22:00,2.1,3.1,68,해당없음,해당없음,해당없음,주의보
2024-12-02 23:00,1.4,2.3,65,해당없음,해당없음,해당없음,주의보
2024-12-03 0:00,1.0,4.1,63,해당없음,해당없음,해당없음,해당없음
2024-12-03 1:00,0.5,4.3,60,해당없음,해당없음,해당없음,해당없음
2024-12-03 2:00,-0.4,3.5,63,해당없음,해당없음,해당없음,해당없음
2024-12-03 3:00,-1.0,3.4,61,해당없음,해당없음,해당없음,해당없음
2024-12-03 4:00,-1.5,3.8,58,해당없음,해당없음,해당없음,해당없음
2024-12-03 5:00,-1.7,3.4,54,해당없음,해당없음,해당없음,해당없음
2024-12-03 6:00,-2.1,3.8,53,해당없음,해당없음,해당없음,해당없음
2024-12-03 7:00,-2.4,4.1,49,해당없음,해당없음,해당없음,해당없음
2024-12-03 8:00,-2.5,4.0,49,해당없음,해당없음,해당없음,해당없음
2024-12-03 9:00,-1.9,3.9,49,해당없음,해당없음,해당없음,해당없음
2024-12-03 10:00,-0.9,3.1,48,해당없음,해당없음,해당없음,해당없음
2024-12-03 11:00,0.5,2.7,38,해당없음,해당없음,해당없음,해당없음
2024-12-03 12:00,1.9,2.2,36,해당없음,해당없음,해당없음,해당없음
2024-12-03 13:00,2.7,6.9,33,해당없음,해당없음,해당없음,해당없음
2024-12-03 14:00,3.1,5.1,31,해당없음,해당없음,해당없음,해당없음
2024-12-03 15:00,3.6,2.4,32,해당없음,해당없음,해당없음,해당없음
2024-12-03 16:00,3.5,2.3,32,해당없음,해당없음,해당없음,해당없음
2024-12-03 17:00,2.6,2.1,35,해당없음,해당없음,해당없음,해당없음
2024-12-03 18:00,1.9,2.1,42,해당없음,해당없음,해당없음,해당없음
2024-12-03 19:00,2.1,1.2,45,해당없음,해당없음,해당없음,해당없음
2024-12-03 20:00,1.8,1.1,50,해당없음,해당없음,해당없음,해당없음
2024-12-03 21:00,2.4,1.0,56,해당없음,해당없음,해당없음,해당없음
2024-12-03 22:00,2.9,1.5,68,해당없음,해당없음,해당없음,해당없음
2024-12-03 23:00,3.0,1.2,72,해당없음,해당없음,해당없음,해당없음
2024-12-04 0:00,3.0,0.1,76,해당없음,해당없음,해당없음,해당없음
2024-12-04 1:00,2.7,2.0,79,해당없음,해당없음,해당없음,해당없음
2024-12-04 2:00,2.1,0.9,79,해당없음,해당없음,해당없음,해당없음
2024-12-04 3:00,1.8,3.5,77,해당없음,해당없음,해당없음,해당없음
2024-12-04 4:00,1.0,2.8,63,해당없음,해당없음,해당없음,해당없음
2024-12-04 5:00,0.5,2.9,56,해당없음,해당없음,해당없음,해당없음
2024-12-04 6:00,0.1,2.6,59,해당없음,해당없음,해당없음,해당없음
2024-12-04 7:00,-0.8,0.4,61,해당없음,해당없음,해당없음,해당없음
2024-12-04 8:00,-0.7,0.5,60,해당없음,해당없음,해당없음,해당없음
2024-12-04 9:00,0.9,1.8,41,해당없음,해당없음,해당없음,해당없음
2024-12-04 10:00,2.2,2.1,36,해당없음,해당없음,해당없음,해당없음
2024-12-04 11:00,3.3,1.8,36,해당없음,해당없음,해당없음,해당없음
2024-12-04 12:00,3.9,2.4,34,해당없음,해당없음,해당없음,해당없음
2024-12-04 13:00,4.7,2.4,36,해당없음,해당없음,해당없음,해당없음
2024-12-04 14:00,5.4,2.3,40,해당없음,해당없음,해당없음,해당없음
2024-12-04 15:00,5.8,2.8,44,해당없음,해당없음,해당없음,해당없음
2024-12-04 16:00,5.5,2.0,45,해당없음,해당없음,해당없음,해당없음
2024-12-04 17:00,4.2,1.9,51,해당없음,해당없음,해당없음,해당없음
2024-12-04 18:00,3.3,2.0,54,해당없음,해당없음,해당없음,해당없음
2024-12-04 19:00,3.0,1.6,56,해당없음,해당없음,해당없음,해당없음
2024-12-04 20:00,2.8,1.5,61,해당없음,해당없음,해당없음,해당없음
2024-12-04 21:00,2.9,1.5,66,해당없음,해당없음,해당없음,해당없음
2024-12-04 22:00,2.6,1.9,70,해당없음,해당없음,해당없음,해당없음
2024-12-04 23:00,2.4,2.7,70,해당없음,해당없음,해당없음,해당없음
2024-12-05 0:00,2.0,2.8,70,해당없음,해당없음,해당없음,해당없음
2024-12-05 1:00,1.5,2.9,69,해당없음,해당없음,해당없음,해당없음
2024-12-05 2:00,1.5,2.6,63,해당없음,해당없음,해당없음,해당없음
2024-12-05 3:00,1.1,0.3,63,해당없음,해당없음,해당없음,해당없음
2024-12-05 4:00,1.3,2.6,64,해당없음,해당없음,해당없음,해당없음
2024-12-05 5:00,1.4,0.9,63,해당없음,해당없음,해당없음,해당없음
2024-12-05 6:00,0.7,1.6,67,해당없음,해당없음,해당없음,해당없음
2024-12-05 7:00,0.5,1.7,72,해당없음,해당없음,해당없음,해당없음
2024-12-05 8:00,0.5,1.5,70,해당없음,해당없음,해당없음,해당없음
2024-12-05 9:00,1.8,1.4,65,해당없음,해당없음,해당없음,해당없음
2024-12-05 10:00,3.3,2.0,58,해당없음,해당없음,해당없음,해당없음
2024-12-05 11:00,4.8,2.0,36,해당없음,해당없음,해당없음,해당없음
2024-12-05 12:00,6.6,5.0,38,해당없음,해당없음,해당없음,해당없음
2024-12-05 13:00,7.6,3.4,43,해당없음,해당없음,해당없음,해당없음
2024-12-05 14:00,7.6,3.8,48,해당없음,해당없음,해당없음,해당없음
2024-12-05 15:00,8.0,4.1,58,해당없음,해당없음,해당없음,해당없음
2024-12-05 16:00,7.4,4.3,68,해당없음,해당없음,해당없음,해당없음
2024-12-05 17:00,4.8,3.1,81,해당없음,해당없음,해당없음,해당없음
2024-12-05 18:00,5.3,1.9,79,해당없음,해당없음,해당없음,해당없음
2024-12-05 19:00,5.0,3.4,73,해당없음,해당없음,해당없음,해당없음
2024-12-05 20:00,4.7,2.5,66,해당없음,해당없음,해당없음,해당없음
2024-12-05 21:00,4.5,2.8,64,해당없음,해당없음,해당없음,해당없음
2024-12-05 22:00,4.8,2.2,64,해당없음,해당없음,해당없음,해당없음
2024-12-05 23:00,5.0,4.0,64,해당없음,해당없음,해당없음,해당없음
2024-12-06 0:00,5.1,3.6,73,해당없음,해당없음,해당없음,해당없음
2024-12-06 1:00,3.9,3.8,59,해당없음,해당없음,해당없음,해당없음
2024-12-06 2:00,2.9,2.8,55,해당없음,해당없음,해당없음,해당없음
2024-12-06 3:00,2.3,3.1,56,해당없음,해당없음,해당없음,해당없음
2024-12-06 4:00,1.9,3.0,55,해당없음,해당없음,해당없음,해당없음
2024-12-06 5:00,1.8,3.8,49,해당없음,해당없음,해당없음,해당없음
2024-12-06 6:00,1.8,3.4,46,해당없음,해당없음,해당없음,해당없음
2024-12-06 7:00,1.3,3.3,44,해당없음,해당없음,해당없음,해당없음
2024-12-06 8:00,0.3,2.1,52,해당없음,해당없음,해당없음,해당없음
2024-12-06 9:00,1.1,2.1,47,해당없음,해당없음,해당없음,해당없음
2024-12-06 10:00,2.1,2.5,46,해당없음,해당없음,해당없음,해당없음
2024-12-06 11:00,3.1,4.1,48,해당없음,해당없음,해당없음,해당없음
2024-12-06 12:00,3.5,5.2,47,해당없음,해당없음,해당없음,해당없음
2024-12-06 13:00,3.5,5.2,49,해당없음,해당없음,해당없음,해당없음
